customer_tweet_id,customer_text,reply_text,human_intent
582772,I updated to Sierra on my iMac and now final cut has an X on it and it won’t let me redownload it &amp; it wants me to REBUY a 300 app 😭🤷🏼‍♀️ @AppleSupport,@257414 We want to make sure we do everything we can to help you. Are you signed in to the App Store?,ios_software_issue
1338832,@AppleSupport @5439 Since July I have paid &gt;double for my account and it has never been sorted. I need this refunded. Thanks.,"@432286 Hey, to clarify, are you referring to an iTunes payment? Let us know and we'll get you to the right spot.",billing_refund
427080,@AppleSupport 11.0.2 and the device is iphone 7,"@216582 How long have you been experiencing this? Also, does restarting make any difference?",general_inquiry
332094,"New phone, and again, no service/keeps telling me there’s no SIM card AT&amp;T @115858 https://t.co/wDEp1UVU4Y",@195070 We'd like to help. Try the following troubleshooting steps and let us know the result: https://t.co/UTP2qBi1Is,connectivity_issue
1344584,@AppleSupport How do I update my shipping address for my iPhone X order?,@310808 That's an excellent question. We have a great Sales Support team who can assist you with this: https://t.co/8yjRd1Xo0i,ios_software_issue
774677,"@AppleSupport
Is there a way to disable hyperlinks in iOS Notes.
When I note a number it thinks it’s a phone number or date/time.
Annoying.",@305074 We'd be happy to help. Which Apple device are you currently using?,ios_software_issue
2253431,AND MY PHONE IS DOING THE THING NOW  @AppleSupport I️ WANT MY MONEY BACK FOR THIS DUMB IPHONE 8,"@656440 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6",billing_refund
596935,"@AppleSupport 
Hi! 
I have formatted my MacBook Pro, and since then this ""Keychain"" pops keep bothering me, and won't accept my password either! How to get rid of it please? https://t.co/IDMmEgXdGx",@261512 The Local Items keychain is a part of Keychain Access. Let’s gather some more information. When you formatted your MacBook Pro did you create a new user and login password? Send us a DM with the details. https://t.co/GDrqU22YpT,apple_id_account
1693426,@115858  wat the hell yall? Y’all gon fix this I️ situation orrr?,@513919 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,general_inquiry
2278451,I️ now have 280 ways to moan about @115858 s weird glitch with the A ? that turns to I️ and vice versa Thanks Apple and @AppleSupport,@662484 We can look into this with you. Can you tell us which iPhone and version of iOS you're using? Please reply in DM. https://t.co/GDrqU22YpT,ios_software_issue
222992,Are anyone else’s volume buttons not working after the new iOS update? @115858 @AppleSupport,@169262 Let's help get this resolved. DM us what currently happens when you attempt to adjust the volume. https://t.co/GDrqU22YpT,device_hardware_issue
1677777,@AppleSupport since IOS11 having to charge phone 3 times a day! Goes from 50% to 3% in minutes and turns off. Same with wife’s phone! Help!!,@510314 We want to get that battery life issue resolved. Which iPhone do you have &amp; what version of iOS is installed currently?,battery_power_issue
1748705,@AppleSupport It’s since I’ve installed the software but I’ve had this issue,"@527091 Got it. Thanks for those details. Next, check that your apps are up-to-date by going to the App Store &gt; Updates.",ios_software_issue
2868520,"Every fucking update #Apple does to @118721, fucks my shit up when I download new music!!! #STOP @AppleSupport",@796624 This is not the experience we want you to have. We'd like to help. What specific issues are you having? Are you an Apple Music subscriber? DM us here: https://t.co/GDrqU22YpT,ios_software_issue
1753202,"@AppleSupport Hi, I tried them all, it’s no help. I believe it is a problem with the new iOS. Is there anything else I can do?",@528110 OK we'd be happy to further investigate your battery. Send us a DM to continue. https://t.co/GDrqU22YpT,ios_software_issue
1157322,@AppleSupport iOS 11.0.3,"@392245 Have you tried a simple restart since updating your device? If not, let's restart: https://t.co/OWRDHWSt4h Does that help? https://t.co/GDrqU22YpT",ios_software_issue
1062207,@AppleSupport Hmmm iOS 11.0.3 doesn’t seem to want to install on my 7 Plus. https://t.co/CeFt6gxACE,@370799 We can get to the bottom of this together. Try the steps here: https://t.co/Ui1yTnOCUz and let us know how it goes.,ios_software_issue
1928416,@AppleSupport guys why does my keyboard keep disappearing from my screen on my iPad!?!? #bugfixneeded,"@573889 That's something we want to help with. Are you using the built-in software keyboard, or a third-party keyboard?",ios_software_issue
2594436,If Apple doesn’t get their shit together... dhdjjddjdjjdjd. I️ didn’t even update my iOS. Why me @115858 https://t.co/wgZ6GIP2Kq,"@734670 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.2. For more info, check out: https://t.co/4f8hwT5to6",ios_software_issue
2371123,Hello @115858 why does every upgrade cause my phone more issues!!! Please get it together thanks!,@684187 What issues are you currently having? We'd be happy to help.,general_inquiry
1851436,"Hey @115858 you should be embarrassed by iOS 11, my IP6s+ is now so slow it's unusable and I have to charge 3x a day! Why should I buy a new1","@554169 We'd be happy to look into what's going on with your iPhone. To start, DM us which version of iOS 11 you're using. https://t.co/GDrqU2kzhr",battery_power_issue
2285202,"@AppleSupport Updated to iOS 11.1.1 on an iPhone 8. Since then, phone is completely unresponsive. Can't open any apps, can't force restart it, can't turn it off. Only thing I can do is unlock it.",@664055 We'd like to help get your iPhone up and running again. Try the steps listed here: https://t.co/8MvHMFZ83h Let us know if the issue persists.,ios_software_issue
741680,@AppleSupport both my partner and my phones mobile data is slow even when able to get 4G. Sort this out please!,"@297380 We're happy to look into this with you. Does the entire device run slowly, does the issue occur on Wi-Fi as well?",connectivity_issue
1858461,"@AppleSupport will Apple usb-c to thunderbolt 2 adapter make all ports on Thunderbolt Display work on 2017 MacBook Pro, including Ethernet?","@555702 Thank you for reaching out to us. For more info about that, take a look here: https://t.co/WcIdHXLcwQ DM us with any questions. https://t.co/GDrqU22YpT",general_inquiry
