customer_tweet_id,customer_text,reply_text,suggested_intent,human_intent,suggestion_status,label_source
1527737,@AppleSupport @474356 My phone will simply not activate. Went to ATT and got a new sim... nothing. Is the server completely overloaded over there?,@202477 What's the error message you're receiving when trying to update your device?,general_inquiry,general_inquiry,review_required,human_review_required
1671196,@115858 fix the “I️” issue. It’s getting so annoying!,@508693 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/ryJAexrcMg,general_inquiry,general_inquiry,review_required,human_review_required
1921884,"@AppleSupport my ipad camera has had a black screen for a while, where are some places I could have it checked/fixed if anything wrong?",@572134 Thanks for reaching out to us for support. We’d love to help you. Please DM us so that we can troubleshoot together. https://t.co/GDrqU22YpT,device_hardware_issue,device_hardware_issue,review_required,human_review_required
1738668,My hotspot has not worked since I updated my ipad and iphone to iOS 11 @AppleSupport @ATT @117735,@524782 What version of the iOS software do you currently have installed on your device? You can find this in Settings &gt; General &gt; About.,ios_software_issue,connectivity_issue,review_required,human_review_required
2134857,"@AppleSupport Ok that worked. How about the sms bug? That causes messages to get stuck below the keyboard. And the fact I can’t attach photos from the photo to sms. Or that my camera constantly freezes up. Don’t know why but can’t see to connect to WiFi anywhere, even at home, my wife can.",@314773 We want to make sure we address all your issues. Send us a DM &amp; we'll continue there. https://t.co/GDrqU22YpT,connectivity_issue,connectivity_issue,review_required,human_review_required
2271642,"@AppleSupport Since updating to 11.1.2, my 5S loses almost one percentage point a minute, even when no apps are running. If I listen to music, I've got about an hour, tops. A text eats up a good 5%. My battery does not need service. When are you releasing a fix? This is madness.",@660893 That's certainly not normal behavior at all. We know how important your battery is and we'll be happy to troubleshoot this with you. The iPhone has the ability to self-diagnose some battery concerns. Do you see this service battery message? https://t.co/KyywFa9iZ3,battery_power_issue,battery_power_issue,review_required,human_review_required
1794923,I need  @115858 to make an update that fixes my battery that iOS 11 ruined. My phone just shuts off whenever it wants and says it’s dead.,@539365 Let's help with your battery life. Meet us in DM and let us know which model iPhone and iOS11 version you're using now. https://t.co/GDrqU22YpT,battery_power_issue,battery_power_issue,review_required,human_review_required
2452935,@115858 why is it I can’t delete my credit card off my phone? I have a big issue with this,@702782 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,general_inquiry,billing_refund,review_required,human_review_required
2027825,It's pretty clear that @115858 is forcing me to head to the phone store by making my old iPhone completely insane... #iphoneXonsomebullshit,@599656 Hey there! We'd be happy to look into any problems you're having. Shoot us a DM and we'll go from there. https://t.co/GDrqU22YpT,general_inquiry,general_inquiry,review_required,human_review_required
2142342,All I️ wanna do is type the letter I️ without autocorrecting changing it!!! @AppleSupport  @115858,@629904 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,general_inquiry,ios_software_issue,review_required,human_review_required
2302703,@AppleSupport I have ios 11.1.1,@668205 Is this occurring when you are typing or someone else is sending you a message?,ios_software_issue,ios_software_issue,review_required,human_review_required
998107,"AppStore search is broken, and not in its usual way... “remote control” works, but “remote for mac” gets this. Losing a lot of $ @123857 https://t.co/ZvK7VpHyF7",@356341 We'd like to help.  Send us a DM with your iOS version and the device you're using.  We'll go from there. https://t.co/GDrqU22YpT,device_hardware_issue,app_store_purchase,review_required,human_review_required
486257,@AppleSupport hi Apple. Why does the clock on my lock screen disappear on my new iPhone 7? https://t.co/VKKKOr4ka8,@230689 We want to help. Please DM us how often you're seeing this happen and if a restart seems to help. https://t.co/GDrqU22YpT,device_hardware_issue,general_inquiry,review_required,human_review_required
2273912,"|| That autocorrect shit will be the death of me. Fucking hate it with a fucking passion. @AppleSupport, I’m tired of making update after update to only keep finding bugs. i also hate that it requires WiFi. I need y’all to reimburse my month’s pay of service to T-mobile.","@661399 We understand your concern over this, and we'd like to help. A fix for this issue was released in iOS 11.1.1. Have you had a chance to update? If not, we suggest making sure you have a current backup and completing the update. Let us know if you have questions.",connectivity_issue,connectivity_issue,review_required,human_review_required
2910442,@AppleSupport what gives?! Constantly I have songs downloaded to my phone and added to a play list then they simply disappear and have to download again?!! https://t.co/JNUIuNFMZJ,"@278210 Hi there. Are these songs you've purchased through iTunes Store, or downloaded from Apple Music. Please DM additional details. We'll meet you there to help. https://t.co/GDrqU22YpT",general_inquiry,general_inquiry,review_required,human_review_required
67416,When are you bringing the Do Not Disturb icon back @AppleSupport @115858 ? Only big complain on X. And not just me....,"@131396 You can access Control Center from swiping down on the top right to see the Do Not Disturb icon. If you'd like to leave feedback about this, please do so here: https://t.co/eTPVYVFyd8 Our engineers read all feedback sent but are unable to directly reply.",general_inquiry,general_inquiry,review_required,human_review_required
361748,@AppleSupport awful phone cst support in Portugal with absurd repair timeframes when compared to other countries... change to other brand? Y,@201678 Hello. We'll be glad to look into this further. Please DM us and share a few details to get started. https://t.co/GDrqU22YpT,general_inquiry,general_inquiry,review_required,human_review_required
2253431,AND MY PHONE IS DOING THE THING NOW  @AppleSupport I️ WANT MY MONEY BACK FOR THIS DUMB IPHONE 8,"@656440 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6",billing_refund,billing_refund,review_required,human_review_required
332094,"New phone, and again, no service/keeps telling me there’s no SIM card AT&amp;T @115858 https://t.co/wDEp1UVU4Y",@195070 We'd like to help. Try the following troubleshooting steps and let us know the result: https://t.co/UTP2qBi1Is,general_inquiry,connectivity_issue,review_required,human_review_required
1857613,@115858 @AppleSupport @116333 iOS 11.0.3 made my battery life worse. A percent every minute.,@217532 We can help with battery life. Could you Direct Message us and let us know what country you're located in? https://t.co/GDrqU22YpT,battery_power_issue,battery_power_issue,review_required,human_review_required
1244439,@AppleSupport 11.0.3 ever since it updated. It’s ridiculous.,@284432 How long has it been since you've updated the iOS? Was it as recent as today?,ios_software_issue,ios_software_issue,review_required,human_review_required
2779379,Seriously @115858 fix the bug which keeps randomly turning my Wi-Fi/Bluetooth on. It’s really annoying.,@776328 We’d like to take a look at that with you.  Can you give us a little more detail as to what is happening?  Are you turning off from the Control Center?,connectivity_issue,connectivity_issue,review_required,human_review_required
887869,@AppleSupport @115858 hey my phone doesn’t load emails or send iMessage after the upgrade. What’s up?,"@330821 We are here for you and want to help. If you haven't already, let's restart the iPhone. Do the issues continue?",general_inquiry,app_service_issue,review_required,human_review_required
1329294,@AppleSupport @118721 please help me out guys. Link in the invoice receipt is not working for me to report.,@305448 You'll need to speak with iTunes Store support. Use the link we shared to find your options for speaking with them.,general_inquiry,general_inquiry,review_required,human_review_required
593598,"@AppleSupport I’m using iPhone 7 Plus and it won’t update, I can’t open my apps sometimes and when it do let me open them it won’t load shit",@260556 Let's take a look at this together. Does it happen on both Wi-Fi and cellular networks? How much space is available on your iPhone? You can find that in Settings &gt; General &gt; About. Let us know in DM and we'll dig in. https://t.co/GDrqU22YpT,ios_software_issue,ios_software_issue,review_required,human_review_required
1858461,"@AppleSupport will Apple usb-c to thunderbolt 2 adapter make all ports on Thunderbolt Display work on 2017 MacBook Pro, including Ethernet?","@555702 Thank you for reaching out to us. For more info about that, take a look here: https://t.co/WcIdHXLcwQ DM us with any questions. https://t.co/GDrqU22YpT",device_hardware_issue,general_inquiry,review_required,human_review_required
2281243,@139938 anyone else having issues sending emails from @115858 devices? #NotSending,@663122 Thank you for reaching out to us. We'd be happy to look into this with you. Can you give us some more details? What happens when you try to send an email? Do you get an error message?,general_inquiry,general_inquiry,review_required,human_review_required
710067,@AppleSupport thanks for turning my fully functioning phone into a useless piece of crap with your new update 👍🏼,"@289787 We'd be happy to help look into any issues you're experiencing. Send us a DM, and we'll get started there. https://t.co/GDrqU22YpT",ios_software_issue,ios_software_issue,review_required,human_review_required
362081,@AppleSupport he new IOS update has been sluggish. Will it be fixed soon?,"@201772 We'd love to see how we can help. Which iOS device are you experiencing this with? Also, what is the iOS version installed?",ios_software_issue,ios_software_issue,review_required,human_review_required
1851436,"Hey @115858 you should be embarrassed by iOS 11, my IP6s+ is now so slow it's unusable and I have to charge 3x a day! Why should I buy a new1","@554169 We'd be happy to look into what's going on with your iPhone. To start, DM us which version of iOS 11 you're using. https://t.co/GDrqU2kzhr",battery_power_issue,battery_power_issue,review_required,human_review_required
177017,@AppleSupport I accidentally clicked 1 button on a $10 in-app purchase and it went though before I could hit cancel. I do not want the purchase. Can I undo it?,@157661 No worries. Our iTunes Support Team can take a look into this with you. Reach them here:  https://t.co/SDIe7UiyJN,device_hardware_issue,app_store_purchase,review_required,human_review_required
1358151,@AppleSupport I forwarded the email. I’m hoping that my account wasn’t hacked into. I changed my password through that email.,@156813 Send us a DM so we can discuss what needs to happen next to ensure your Apple ID is secured. https://t.co/GDrqU22YpT,apple_id_account,apple_id_account,review_required,human_review_required
2909295,@AppleSupport It worked once last night but has gone straight back to this,@805461 Thanks for those details.  Are you able to run a diagnostic by following the steps here: https://t.co/ARmQ2Wcq04,general_inquiry,general_inquiry,review_required,human_review_required
302943,Wen y’all gon fix this stupid shit with the keyboard? @115858,"@188298 Let's take a closer look together. What exactly is happening with your device's keyboard and which model do you have?

Which exact OS version is installed and have you tried any steps yet?",general_inquiry,ios_software_issue,review_required,human_review_required
1272386,@115858 So...my son wakes me up in the middle of the night because his IPOD is on fire! And his room smells like fumes!! https://t.co/crZ5byN2IJ,@417848 We take reports of this seriously. DM us some more details of what happened. https://t.co/GDrqU22YpT,general_inquiry,general_inquiry,review_required,human_review_required
2500912,"@AppleSupport Hello I haven’t downloaded it before, this is why it’s causing the problems. Is this software free?","@146456 Got it, thanks! Upgrading to OS X El Capitan would be free, and so we can look closer into this with you, reach out to us in DM using the link below. https://t.co/GDrqU22YpT",ios_software_issue,ios_software_issue,review_required,human_review_required
2742990,@AppleSupport Ios11.1.2 kilo my batterie ? Help me,@768321 We'd be happy to help.  Please let us know which device you're using and what specific battery issues you're experiencing.,ios_software_issue,ios_software_issue,review_required,human_review_required
1083993,@AppleSupport I just upgraded to 11.0.3 and top layout is messed up. Suggestions to fix? Already turned on/off. Thx https://t.co/hvYhQJTnlW,@375695 Thanks for reaching out to us. Are you seeing anything in particular that seems out of place?,general_inquiry,general_inquiry,review_required,human_review_required
2545544,"@115858 

All my memories and my important stuff disappeared because of your failed update for the iPhone. The solution now asks me for the password when I recover.😭💔",@723531 Thanks for reaching out to us. We are always happy to help. Send us a DM and tell us more about what's going on. We'd be happy to help you there. https://t.co/GDrqU22YpT,apple_id_account,apple_id_account,review_required,human_review_required
1014373,@AppleSupport I fixed it don't worry I basically should be an apple genius,@360024 We are happy to hear it's fixed. Please feel free to reach out if you need us in the future.,general_inquiry,general_inquiry,review_required,human_review_required
1896122,"@AppleSupport since updat to new iOS my phone battery barely lasts 3 hours, charge to 45% with 10 minutes of using it back down 22%???","@565155 Let's work on this together. Here are a few tips to improve battery life, try them out, then DM us: https://t.co/bivpdfBNJ6 https://t.co/GDrqU22YpT",battery_power_issue,battery_power_issue,review_required,human_review_required
271601,"@AppleSupport IOS 11 is draining out my IPhone 7 battery! Are you doing something about it?
Too many malfunctions!","@180814 Hey Jaime, we received your DM. Be on the lookout for a response shortly.",battery_power_issue,battery_power_issue,review_required,human_review_required
1203429,@AppleSupport i purchased an iphone 8+ yesterday and my contacts appeared on my new phone after I entered my apple i.d. this a new feature?,@133448 Sounds like you might be syncing your contacts with iCloud. You can learn more about the feature here: https://t.co/8ZSfY0yp6j,general_inquiry,app_store_purchase,review_required,human_review_required
1344584,@AppleSupport How do I update my shipping address for my iPhone X order?,@310808 That's an excellent question. We have a great Sales Support team who can assist you with this: https://t.co/8yjRd1Xo0i,ios_software_issue,ios_software_issue,review_required,human_review_required
2371123,Hello @115858 why does every upgrade cause my phone more issues!!! Please get it together thanks!,@684187 What issues are you currently having? We'd be happy to help.,general_inquiry,general_inquiry,review_required,human_review_required
1646699,@AppleSupport why do my I’s correct to I️,@503138 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,general_inquiry,general_inquiry,review_required,human_review_required
568452,"Dear @115858, thanks for (apparently) putting me in your beta program for iOS 11. Where do I send a list of the bugs I’ve found?  We can start with bringing my iPhone 6 to a crawl and occasionally turning the screen black when I rotate to landscape mode.",@253377 We’d like to figure out why this is happening too. Send us a DM and let us know what beta version of iOS you're using right now. https://t.co/GDrqU22YpT,device_hardware_issue,device_hardware_issue,review_required,human_review_required
1078534,"@AppleSupport Issue seems to be caused by connecting my phone to my car via bluetooth. Once it finally connects, my iPhone music player becomes unusable.",@374419 Thank your for keeping us updated. Please DM us and we can continue from there. https://t.co/GDrqU22YpT,connectivity_issue,connectivity_issue,review_required,human_review_required
1623860,@AppleSupport can we get some solutions for this???? https://t.co/KXc2EecuNF,@497397 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,general_inquiry,general_inquiry,review_required,human_review_required
2683022,"@AppleSupport It is IOS 11 and an iPhone 8, it seems to just be happening with 1 person",@754695 Though you're not receiving notifications are you receiving new messages from the individual?,ios_software_issue,ios_software_issue,review_required,human_review_required
2795926,@AppleSupport @121584 there is a bug on iMessage stickers for iOS 11 which leads to send stickers in small size. I paid to enjoy a sticker pack without ads and I have a sticker pack with bugs on iOS 11 and also ads . That is not fair at all. It’s disturbing to see ads all time,@541121 We want to help. DM us if this is happening with all your stickers packs and we'll go from there. https://t.co/GDrqU22YpT,ios_software_issue,app_service_issue,review_required,human_review_required
1868472,"Hey @AppleSupport the iOS update messed up my iPhone 7. Calls don’t work and phone freezes up. I’d like the IPhone X as a replacement, thnx.","@558138 We’d love to help with your iPhone. To start, please send us a DM confirming which iOS 11 version you have installed. https://t.co/GDrqU22YpT",ios_software_issue,ios_software_issue,review_required,human_review_required
1770059,Okay but I wanna know @115858 is going to fix this question mark box bs 🙄,@532144 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,general_inquiry,ios_software_issue,review_required,human_review_required
1919958,"@AppleSupport iOS 11.0.3 has made my 6s slow, laggy and frustrating to use. Battery also drains the battery much faster.",@571584 That is certainly not an experience we want you to have with your device. We'd like to help. Let's meet in DM. https://t.co/GDrqU22YpT,battery_power_issue,battery_power_issue,review_required,human_review_required
1552181,I updated my phone and I️ still get that box instead of the letter “I️” What the fuck is up @AppleSupport ???,@480276 Please send us a DM and we will go from there. https://t.co/GDrqU22YpT,ios_software_issue,ios_software_issue,review_required,human_review_required
1338832,@AppleSupport @5439 Since July I have paid &gt;double for my account and it has never been sorted. I need this refunded. Thanks.,"@432286 Hey, to clarify, are you referring to an iTunes payment? Let us know and we'll get you to the right spot.",apple_id_account,billing_refund,review_required,human_review_required
1696027,Apparently @115858's been charging me for apps that aren't even on my phone 😩,"@514539 Hey there. If you have unused subscriptions you'd like to cancel, check out these steps: https://t.co/YKDbvueXrq https://t.co/GDrqU22YpT",battery_power_issue,battery_power_issue,review_required,human_review_required
2957143,So apparently there’s some issue with @AppleSupport #HighSierra that makes your #mac easier to hack. I’m being told to avoid this update like the plague.,@816270 Let's look into this for you. Send us a DM and we can go over some options with you.,ios_software_issue,ios_software_issue,review_required,human_review_required
1757774,Can @115858 get it together with that damn question mark box! I️ think Steve Jobs would not like this shit.,@529203 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,general_inquiry,ios_software_issue,review_required,human_review_required
542442,Hey @AppleSupport fix your shit. My phone is basically a randomly locking brick now.,"@245901 Let's see how we can help. When you say it's randomly locking, is it restarting as well? If not, please let us know a few more details so we can provide you with the best assistance.",general_inquiry,general_inquiry,review_required,human_review_required
1693426,@115858  wat the hell yall? Y’all gon fix this I️ situation orrr?,@513919 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,general_inquiry,general_inquiry,review_required,human_review_required
373382,"@AppleSupport Sometimes on cellular data, but I’m usually always on WiFi at work or home and it happens too",@204478 Are you able to download tracks on your Mac without issue using the same connection?,connectivity_issue,connectivity_issue,review_required,human_review_required
977654,@AppleSupport can you advise if this is fake? https://t.co/HURnabdVCf,@351879 Thanks for reaching out. This article here can provide some useful info about this https://t.co/fnHpGwmHAD,general_inquiry,general_inquiry,review_required,human_review_required
1649511,Alright @115858 time to fix this dumbass glitch with the I's when I️ type.,@503854 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,ios_software_issue,ios_software_issue,review_required,human_review_required
2136653,Good God @AppleSupport I️ need an update,@628540 We know how important it is to have what you type come out correctly. Refer to these steps: https://t.co/xU1AGHStV6,ios_software_issue,ios_software_issue,review_required,human_review_required
1990258,@AppleSupport I’m need for everyone at  that’s over iOS 11.1 to fix this bug issue that’s going on ASAP ! This is ridiculous🤦🏾‍♂️,@589006 Thanks for reaching out! What kind of issues are you experiencing with the new update? Let us know in DM to proceed. https://t.co/GDrqU22YpT,ios_software_issue,ios_software_issue,review_required,human_review_required
267353,"@AppleSupport I would like to know if I can send my 🍏⏰ (broken screen)  to United States, here in 🇨🇱 the value is greater than buy a new one","@179732 Let's check your options together, Please meet us in a DM and we'll get started: https://t.co/GDrqU22YpT",device_hardware_issue,device_hardware_issue,review_required,human_review_required
2304554,". @AppleSupport you need to work on this bug, it’s a real self-esteem killer https://t.co/iwv0acDzuH",@584848 We want to help.  Follow these steps here for an accurate workout:  https://t.co/evTpsN4Raj,ios_software_issue,ios_software_issue,review_required,human_review_required
1162030,Until this ios11 glitch is fixed. @115858 we sending our bills to you 😂,@393400 We want to help. Can you tell us what you are experiencing? DM us. https://t.co/GDrqU22YpT,ios_software_issue,ios_software_issue,review_required,human_review_required
427080,@AppleSupport 11.0.2 and the device is iphone 7,"@216582 How long have you been experiencing this? Also, does restarting make any difference?",general_inquiry,general_inquiry,review_required,human_review_required
2410336,WTH @AppleSupport !! My #iPhone 7 on iOS 11.1.1 just got bricked again within a span of few days 😡 get your act together quickly @116333 #ios11gate https://t.co/8bqilbN5hD,"@693006 We want you to be able to enjoy your iPhone, and we'd like to work with you on this.  Please send us a DM, so we can take a closer look. https://t.co/GDrqU22YpT",ios_software_issue,ios_software_issue,review_required,human_review_required
1928416,@AppleSupport guys why does my keyboard keep disappearing from my screen on my iPad!?!? #bugfixneeded,"@573889 That's something we want to help with. Are you using the built-in software keyboard, or a third-party keyboard?",device_hardware_issue,ios_software_issue,review_required,human_review_required
1219198,IOS vai atualizar mais não ? Meus bug continua viu @115858,"@406052 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",ios_software_issue,ios_software_issue,review_required,human_review_required
978674,@AppleSupport @115858 wth is going on with this I️ thing??? Switching to android if y’all don’t fix this soon. We look like idiots out here.,"@352108 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 

DM us if you still need help. https://t.co/GDrqU22YpT",general_inquiry,general_inquiry,review_required,human_review_required
2832274,@115858 can y’all fix this please,"@788547 We'll be happy to work with you to get to the bottom of this. iOS 11.1.1 should fix any autocorrect issues. Are you seeing the error still when typing your own messages or viewing other people's messages? Join us in DM, we're here for you. https://t.co/GDrqU22YpT",general_inquiry,general_inquiry,review_required,human_review_required
203514,@AppleSupport https://t.co/DcSrdWNuPm says “Photos is locked” and full-res photos can’t be downloaded. Since about at least 3PM EST.,"@164157 We're here for you. Does this just happen on https://t.co/tmRhWEkIq4, or does it happen on other devices such as in the Photos App?",general_inquiry,icloud_issue,review_required,human_review_required
1671202,@AppleSupport downloaded 11.0.3 and now my 7 is all buggy and I’m still leasing it. No thanks. This will be my last @115858 product.,@409610 Thanks for reaching out. We have a newer iOS version available. Lets backup &amp; update to iOS 11.1: https://t.co/ahjigcvFRG,ios_software_issue,ios_software_issue,review_required,human_review_required
964871,"Dear @115858, why can't I charge a trackpad with an iphone charger?",@349014 Your iPhone charger should work fine. What happens when you try to charge the trackpad?  Check out https://t.co/ZTY7j0WYNY,battery_power_issue,battery_power_issue,review_required,human_review_required
2306255,"@AppleSupport I can't figure out why my MacBook Pro keeps creating these lovely images in place of video content. It happens on Twitter, Facebook and Instagram, but not on YouTube or when playing local video files. Happens in Chrome and Safari. https://t.co/mwNCdwMV2a",@380614 We’d like to get your MacBook Pro display working correctly.  When did this start?  Have you restarted since this began?,general_inquiry,general_inquiry,review_required,human_review_required
2261495,@115858 @AppleSupport the new update kills my phones battery y’all suck,"@366420 Let's look into this for you. How long does a full charge usually last on your device? How often do you end up charging your iPhone in a single day? Also, can you verify the exact iOS version you are currently running by going to Settings &gt; General &gt; About?",battery_power_issue,battery_power_issue,review_required,human_review_required
2771809,"@AppleSupport It’s just my home screen that changes, when no apps are open or in background",@774791 Thanks for that information. Which specific iOS version are you using currently?,device_hardware_issue,general_inquiry,review_required,human_review_required
2146536,"Well @115858 - latest update drains my battery, &amp; screen consistently switches despite being locked. These updates are becoming stupid.","@142924 We want to help you with your iPhone.  Please send us a DM with which iPhone you are using, and we can take a closer look. https://t.co/GDrqU22YpT",battery_power_issue,battery_power_issue,review_required,human_review_required
1351974,"@AppleSupport Yesterday morning, it freezes then the screen either goes black or back to the home screen. Has turns itself off yesterday and today too 😩",@435268 We'd like to take a look into this with you. Could you please send us a DM so we can gather some additional info? https://t.co/GDrqU22YpT,device_hardware_issue,ios_software_issue,review_required,human_review_required
2281167,When @115858 finally comes out with the update to fix the ‘I’ glitch 😭😭,"@663100 We're here to help. An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/4f8hwT5to6",ios_software_issue,ios_software_issue,review_required,human_review_required
2000646,@AppleSupport Y’all Got Me Fucked Up y’all better fix this I️ shit🤬🤬🤬,"@591566 We're happy to help. DM us and explain the exact issue you're having. Also, which device and OS version are you using? https://t.co/GDrqU2kzhr",general_inquiry,general_inquiry,review_required,human_review_required
1340816,"@AppleSupport haha, thanks, but its all good, i don't need a new update, i can't wait 3 more hours. :) will do it someday else. thanks anyways.","@432733 We understand. Should you have any additional concerns, please don't hesitate to contact us.",ios_software_issue,ios_software_issue,review_required,human_review_required
2031565,Will there be another update @115858 soon? It would be nice if my phone could relay all vowels.,@600719 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,ios_software_issue,ios_software_issue,review_required,human_review_required
1983758,Anyone else blowing through their data since the latest @115858 OS update?,@587188 We're here to help. Are you using iOS 11.0.3? Have you changed any of your settings since the last update?,ios_software_issue,ios_software_issue,review_required,human_review_required
1222687,Dear @115858 is there a reason why my cell last 20mins now after I have updated my 6splus? Is there a lesson on ways to save power? Thank you,@406907 We can help. Have you taken these steps? https://t.co/bivpdfBNJ6,battery_power_issue,ios_software_issue,review_required,human_review_required
2700945,"@AppleSupport terrible battery life cos of your ios 11 &amp; following updates!u still haven’t rectified the common complaint, moving to Android",@758718 We can certainly help with this from here. Are you having problems charging your iPhone battery or is your battery not lasting as long as expected?,battery_power_issue,battery_power_issue,review_required,human_review_required
145286,@AppleSupport i really don’t know if you can help me or pass my msg along.   but i completed the apple watch 5k challenge and the achievement reward never popped up.  i used the pokémon go app and did about 3.5 miles for the day.,"@148934 You came to the right place. Let’s look into this together. To start, have you ever used the Pokemon Go app when running in the past?",general_inquiry,general_inquiry,review_required,human_review_required
2429234,"@AppleSupport @129913 To summarize, I’m disgusted by: 
• Beats 
• iPhone 
• Apple Watch",@697422 That’s not the experience we want you to have with your devices. Let’s team up to get these issues addressed. Could you let us know more details via a DM? We’ll keep moving from there. https://t.co/GDrqU22YpT,general_inquiry,general_inquiry,review_required,human_review_required
1671833,@AppleSupport I bought an Apple Store Gift Card for myself but I sent it to the wrong email address. What is the procedure to cancel?,"@508841 We want to help. We need to get you with our online sales team. Let us know your country, and we'll get you connected.",general_inquiry,general_inquiry,review_required,human_review_required
2095926,@AppleSupport will there be an update on ios11? My phone is running very slow now and I have plenty of gb,"@619200 We’d like to look into this with you. To start, please send us a DM letting us know which iPhone you’re using. https://t.co/GDrqU22YpT",ios_software_issue,ios_software_issue,review_required,human_review_required
262205,@AppleSupport Yes that’s the one!,"@178454 Does this occur when playing music from a third-party app, or the built in Music app?",general_inquiry,general_inquiry,review_required,human_review_required
2035315,@AppleSupport need some help please! My iPhone &amp; iPad sync pics but now this is happening on my iPad . What can I do? https://t.co/yaehWh3BUL,"@434284 We’ll partner up on this. First, did you make any recent changes or updates to your iPad? Let us know in DM. https://t.co/GDrqU22YpT",icloud_issue,icloud_issue,review_required,human_review_required
1703003,Wondering why my 📱 is exponentially slower since the iOS update and iPhone X release. Pls troubleshoot. @115858 🤔,@516276 Let's look into this together. DM us and we'll get started. https://t.co/GDrqU22YpT,ios_software_issue,ios_software_issue,review_required,human_review_required
1745503,"I️ will not fix my phone, @115858 you fix my damn phone. https://t.co/aRIl3VOsNi",@502675 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,general_inquiry,general_inquiry,review_required,human_review_required
2683827,@AppleSupport I think the #greenline suits my new #iPhoneX. What do I do now? https://t.co/OdBO7lh9J5,"@754857 We'd love to help. Is this line visible on all screens, including when booting up and the Apple logo shows?  Does this line persist after a restart?",general_inquiry,general_inquiry,review_required,human_review_required
39686,I can’t send photos any more with the new iOS. Any thoughts @AppleSupport?,"@124689 Let’s partner to figure this out. Tell us which device you’re using, and the version of iOS 11 it’s on to start.",ios_software_issue,ios_software_issue,review_required,human_review_required
2296308,@115948 @115858 @AppleSupport,"@666707 We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. Follow the steps here: https://t.co/80YRnjDFDk",general_inquiry,general_inquiry,review_required,human_review_required
1413522,@AppleSupport help? https://t.co/WWfVup8cqG,@448495 We'd recommend trying the steps here: https://t.co/Ui1yTnOCUz let us know the results. https://t.co/GDrqU22YpT,general_inquiry,general_inquiry,review_required,human_review_required
2120240,One more thing. There isn’t an option to show battery percentage. @115858  please fix the above issues.,@624769 Congratulations on your iPhone X! We would love to have you meet us in DM so we can address each concern today. Click below. https://t.co/GDrqU22YpT,battery_power_issue,battery_power_issue,review_required,human_review_required
467346,@AppleSupport I just wanted to make sure someone had reported the following iOS bug where notifications on the lock screen are taking up more room than their containing background bubble. (I’m using iPhone 7+ with iOS 11.1.2.) https://t.co/2M9SfCWnov,@226249 We'd like to check into this a bit more with you. Could you join us in DM with more details on what you are seeing? https://t.co/GDrqU22YpT,device_hardware_issue,ios_software_issue,review_required,human_review_required
1442447,@AppleSupport why does my “I️” keep autocorrecting itself?,@454694 We’d be glad to start helping. Can you start by confirming your iOS version? Settings &gt; General &gt; About.,general_inquiry,ios_software_issue,review_required,human_review_required
1155204,"@AppleSupport the screen/data turned on; no matter what I'd be doing, the battery doesn't behave as it used to do on iOS 10","@141072 Let's adjust the settings to maximize battery life, using this link: https://t.co/bivpdfBNJ6 DM us if the issue persists. https://t.co/GDrqU22YpT",battery_power_issue,battery_power_issue,review_required,human_review_required
59599,@AppleSupport my mac is stuck on mute.. please help me,@129595 We want to help. What type of Mac computer do you have? Have you tried re-starting?,general_inquiry,general_inquiry,review_required,human_review_required
756445,@AppleSupport @300070 I still need phone around when checking messages &amp; for calls. Not working &amp; I am with EE paying extra £5 per month.,@300793 Let's look into this together; we'll do all we can to help. May we know what type of Apple Watch you have and its watchOS.,general_inquiry,app_service_issue,review_required,human_review_required
2435299,@AppleSupport I can’t hear the other end and they can’t hear me,@553945 What do you see when you hit the volume up and down buttons on the phone?,general_inquiry,general_inquiry,review_required,human_review_required
1999796,Ok @115858 — this iPhone text glitch is NOT cute. #FIXIT #UPDATE,"@591302 We'd be happy to take a look. Send us a DM letting us know more about what's going on, and we'll continue from there. https://t.co/GDrqU22YpT",ios_software_issue,ios_software_issue,review_required,human_review_required
